author_name,author_description,followers,author_url,country,target_country,region,post_count,avg_sentiment,total_engagement,total_impressions,tribe
Sami Cetin,"Super Mario Kart #SNES UK #1 🇬🇧 / 2 time PAL & 1 time NTSC Multiplayer Champ / SMK Time Trial Rankings Director / Flight Simulator, Zelda & Miyagi-verse Fan",973,http://twitter.com/SamiCetinSMK/,United Kingdom,UK,TC2_EU,1,0.0,0,0,Business Traveler
Lisa,Georgia Dawg fan!!!!!  Work in non-profit field.,971,http://twitter.com/LisaStAuggie/,United States,US,TC1_NA,1,0.0,0,0,Tech/Digital
Ciarán,Electrical & electronic systems engineering student. ⚡️Aerospace engineering🚀& disruptive technologies enthusiast 🛰 🇺🇸 dual Citizen 🇮🇪. LGB,971,http://twitter.com/CiaranDanielz/,,Other,Unknown,1,0.0,3,141,Tech/Digital
Jelly,I win in any arena.,971,http://twitter.com/JellyWarbucks/,,Other,Unknown,1,0.0,0,0,Unclassified
Sam Ainsworth💙🌹,24 • Chester FC Season Ticket Holder⚽ • 23.11.2016 the day Grant Gustin Blocked Me👏 • Lefty 🌹 ESTC🏴󠁧󠁢󠁥󠁮󠁧󠁿 Occasionally tweet about Gibraltar too🇬🇮,970,http://twitter.com/samainsworth1/,United Kingdom,UK,TC2_EU,1,-5.0,0,0,Unclassified
Eric Wild,"Auteur indécent par loisir, avocat très décent par vocation, animé par la passion et la légèreté. Inconscient par nature je n’y suis pour rien!",970,http://twitter.com/Avokinconscient/,,Other,Unknown,1,-5.0,9,303,Unclassified
"Josh Kaufman, M.Ed","#avtweep, AVIXA Tech Managers Council co-chair, and advocate for accessible classrooms through AV All opinions are my own retweets are not endorsements.",968,http://twitter.com/avforaccess/,United States,US,TC1_NA,1,0.0,0,0,Business Traveler
AI Music Videos,"Gamedesigner, AI Artist, creator of Strip Poker (1979) and more than 40 games.",968,http://twitter.com/eckhardt_d48141/,Germany,DE,TC2_EU,1,0.0,26,584,Travel Enthusiast
Guy Burden,"🌍 Globetrotting Common Little 🛩🛩 Trader. Planes for business, cars for ecstasy. Voted ‘2019 Global Dealmaker’ for some ridiculous reason.",967,http://twitter.com/GuyInFlight/,,Other,Unknown,1,-5.0,7,281,Business Traveler
claude et Jean champagne,"Merci papa, tu m'as légué ton caractère de cul et tes mauvais plis, mais tu m'as aussi légué ton coeur. L'important, c'est l'amour. Le reste, on s'en torche.",966,http://twitter.com/claudechampagn7/,,Other,Unknown,1,-5.0,0,0,Tech/Digital
Renate Haidinger,"advocate, speaker, medical journalist, Founder: German Breast Cancer Ass. (Brustkrebs Deutschland e.V.), Board Member ABC Global Alliance. Views are my own.",966,http://twitter.com/renatehaidinger/,Germany,DE,TC2_EU,1,-5.0,0,61,Business Traveler
🐿🐿🐿🐿🐿,GOD made woman. No after market parts. #DudeAttitude,965,http://twitter.com/myowneyesnears/,,Other,Unknown,1,5.0,0,0,Unclassified
Anne,Lawyer who also makes films. I have a face for radio and a voice for print. My opinions are mine and you can’t have them.,964,http://twitter.com/annelovesfilm/,United States,US,TC1_NA,1,-5.0,1,0,Business Traveler
Byoruganda Robbert,"Health worker, Pan African, Politician, Businessman, Philanthropist and Loving  Cultural gentleman.",964,http://twitter.com/Byoruganda1992/,,Other,Unknown,1,0.0,0,0,Business Traveler
Brit Brat,Your friendly neighborhood sidepiece 🦸🏽‍♀️😃!,964,http://twitter.com/Brit_Brat_Hunn/,,Other,Unknown,1,-5.0,0,0,Unclassified
Nicholas Crane,,964,http://twitter.com/kindwookie/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
KawaiiSteps,Just a fun profile,963,http://twitter.com/Vanalich11/,,Other,Unknown,1,5.0,0,0,Unclassified
Rowena Coxwell,Susie Dent's lovely. She's not a whore; she's nice. Pepsi Max for life.,963,http://twitter.com/MiggleM/,United Kingdom,UK,TC2_EU,1,-5.0,0,0,Unclassified
Christina Saull,"PR pro. Transit nerd. Lover of books, airplanes & coffee. Cleveland girl. Angsty tweets about sports ball. All views are my own.",963,http://twitter.com/christinasaull/,United States,US,TC1_NA,2,0.0,5,60,Tech/Digital
Mark Lanley 🌚,Avon seller.  https://t.co/WLVj6DPVxs,963,http://twitter.com/markintime/,,Other,Unknown,1,-5.0,0,0,Unclassified
Jane Featherstone 🇪🇺 🇷🇼,garden designer .. previously tv producer.,962,http://twitter.com/JaneFeathersto1/,United Kingdom,UK,TC2_EU,3,-5.0,1,34,Luxury Lifestyle
Cho The Promised Consort,Professional yapper on youtube. 🇺🇸,962,http://twitter.com/That_Cho/,United States,US,TC1_NA,1,-5.0,0,0,Business Traveler
A❤️,The girl you dream about & want to wake up with. ❤️202❤️ DSU Alumna. World traveler ✈️. Your favorite Yoga instructor🧘🏽‍♀️. Namaste.,962,http://twitter.com/imsoMarilyn_/,United States,US,TC1_NA,1,-5.0,0,0,Business Traveler
TC,🏴󠁧󠁢󠁳󠁣󠁴󠁿🇿🇼,960,http://twitter.com/TichChamunorwa/,United Kingdom,UK,TC2_EU,1,5.0,1,5,Unclassified
🌺Ash’s Lament🌸,There is no war in Ba Sing Se,957,http://twitter.com/drysodaa/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
Midchester United Fan,Firefighter 👨🏾‍🚒 and Proud Father,957,http://twitter.com/Anchor_Don/,,Other,Unknown,1,0.0,0,0,Unclassified
Rhumantique,Life is a feeling process. 🎗❤️🇷🇪💄,956,http://twitter.com/mimithefreakk/,France,FR,TC2_EU,1,0.0,0,0,Unclassified
(✿°ᴗ°)旦 skooma,"light of ur life, fire of ur loins - mena baddie- Barbie- Hello Kitty Mercedes - hair, bone, teeth insta: internetlolita",955,http://twitter.com/digitalmuse_/,,Other,Unknown,1,-5.0,0,0,Tech/Digital
Rohim WBAFC uddin,"WBAFC,Boxing and Food for all enquiries contact nobody",955,http://twitter.com/Rohimu24/,United Kingdom,UK,TC2_EU,1,-5.0,0,0,Unclassified
Shelly,👨‍🎓 Asia Pacific Studies & Korean | 💰 $BTC $NEXO $TSLA $DOGE $XRP $RUM | 🔴 Rumble - Twitch - YouTube: @CBTstreams 🇬🇧,953,http://twitter.com/CBTwizard/,United Kingdom,UK,TC2_EU,1,-5.0,1,22,Unclassified
Kai!,Lifestyle blogger • Content Creator •Model Agent• 💜Mamba Life• LakerNation •Wakanda forever TIPZ🐕‍🦺❤️  https://www.twitch.tv/dashdonner18,952,http://twitter.com/Sartorial_Kai/,United States,US,TC1_NA,1,0.0,0,0,Luxury Lifestyle
Zwilling: die I.      under construction...,"Krause Haare, Krauser Sinn! Das wichtigste im Leben? In Würde leben!   In Würde sterben! Niemals aufhören zu entdecken! Und Musik. Immer.",949,http://twitter.com/zwilling_i/,India,Other,TC3_APAC,1,0.0,3,18,Unclassified
Mischa Hechler,,948,http://twitter.com/MischaHechler/,,Other,Unknown,1,0.0,0,0,Unclassified
Michael Andrews,🇺🇲🇫🇷,947,http://twitter.com/AndrewsMC2/,United States,US,TC1_NA,1,5.0,2,226,Unclassified
Shades 🗽,LOVED 💕 LIVING,945,http://twitter.com/MizzShades/,,Other,Unknown,1,-5.0,0,0,Unclassified
YorubaRonuAgberoThug,"When they go low, go lower :Manchester United",943,http://twitter.com/haywhyla/,,Other,Unknown,1,-5.0,0,0,Unclassified
CDarv,,941,http://twitter.com/WAlfster/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
Darby,everything is debatable and I don’t argue,938,http://twitter.com/nine1darby/,United States,US,TC1_NA,1,-5.0,0,35,Unclassified
Neoprene Stable 🔜 ???,Just horsing around for my (and hopfully others') enjoyment. 🔞 Pansexual/switch. Open to collaborations; DM me if interested.,936,http://twitter.com/wetsuitstallion/,,Other,Unknown,1,5.0,0,0,Unclassified
Riley,he/him | caster for @ampedesportna,935,http://twitter.com/endiezyt/,,Other,Unknown,1,5.0,0,0,Unclassified
Pete Morrison 👑🏴󠁧󠁢󠁳󠁣󠁴󠁿⚜️,Just a dude in an #OPC pew who loves Christ and the Bride,935,http://twitter.com/PewsViews/,United States,US,TC1_NA,1,-5.0,1,27,Unclassified
Dave007,"James Bond, Star Trek fan happily married w 3 great kids, all singing, traveling, enjoying life. TWD Family. Air Force Vet Ottawa, he/him 🇨🇦",931,http://twitter.com/dave_dave007/,Canada,CA,TC1_NA,1,5.0,0,0,Travel Enthusiast
Gary Carpenter,"Asian-American Pediatrician, Allergist, and Immunologist. MIT '69 HMS '73. Retired Army physician. Snowboarder. Bicyclist. Shooter.",931,http://twitter.com/CofSnz/,United States,US,TC1_NA,1,5.0,4,84,Tech/Digital
FumzE,"Of love...life... #MUFC...books, snark and music.  💁🏾‍♀️😷 Opinions are my own.",930,http://twitter.com/Merbabe71/,,Other,Unknown,1,-5.0,0,0,Unclassified
The Award Travel 🌞,Husband & Wife World Travelers 🌎 Bucket List Checkers 🏝️ Luxury Travel Experts ✈️ Points/Miles Strategists ⛱️ Bringing families & couples’ dream trips to life,929,http://twitter.com/TheAwardTravel/,,Other,Unknown,3,0.0,20,521,Travel Enthusiast
‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ 𝖒𝖆𝖙𝖊𝖗𝖎𝖆𝖑‎ ‎ 𝖌𝖎𝖗𝖑 !,⠀⠀⠀ ⠀⠀⠀ .࿐ ཻུ ⠀╱ 𝘛𝘏𝘌 𝘝𝘈𝘔𝘗𝘐𝘙𝘌 𝘓𝘌𝘚𝘛𝘈𝘛⠀╱ 𝟏𝟕𝟔𝟎 ⠀⠀⠀ ⠀⠀⠀ ⠀⠀⠀ ⠀⠀⠀ ⠀⠀⠀ ⠀⠀⠀,929,http://twitter.com/bloodcunticle/,,Other,Unknown,1,0.0,0,0,Unclassified
한 ❆,"Till this season comes again, lets stay together always • Here for Teuk & Junhui & 83line• she/her • Leeteuk noticed (check under highlights)",928,http://twitter.com/starlighteuk/,,Other,Unknown,1,0.0,3,138,Tech/Digital
Mike Cane,"LLMs are a con; the next FTX. LLMs are not AI. Watch @Numenta & @1000brainsproj SHADOWBANNED, posts appear under Show More. NOT LEFT!",928,http://twitter.com/mikecane/,United States,US,TC1_NA,1,-5.0,0,0,Tech/Digital
Anthony Michael,"Dad and Publisher(non-fiction) I would like to see a happier, fairer, richer and cleaner world just not quite sure how we get there.",927,http://twitter.com/alphamike20/,United Kingdom,UK,TC2_EU,1,0.0,1,40,Travel Enthusiast
"Voyages, Photo, Conseils","Quelques décennies à voyager à travers le monde ! En ce moment je teste le train. Rando, Compostelle. Via Podiensis.",926,http://twitter.com/voyagegroupes/,France,FR,TC2_EU,1,5.0,7,52,Tech/Digital
Matthew Dowd,Rn: building QuestCam to help VR have its hockey stick moment | 20 | ᯅ,922,http://twitter.com/ThisIsMattDowd/,,Other,Unknown,1,5.0,10,411,Unclassified
DaveO,fan of Rock and metal🤘 I may be going to hell in a bucket babe but at least I'm enjoying the ride 🇺🇸.             And the stupid continues...,920,http://twitter.com/Daveorocks4ever/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
DHaynes,"In life, sometimes you’re the Nail & sometimes you’re the Hammer. I promise to do better this time around, Twitter! ⚜️ #WhoDat ⚜️      #USAFVet",920,http://twitter.com/Askyomomma1/,United States,US,TC1_NA,1,0.0,2,137,Tech/Digital
Warren Greshes,"Retired  Hall of fame speaker and author. Now having a blast spending my time as a serial Volunteer, mentor, competitive swimmer and Grandpa.",917,http://twitter.com/WarrenGreshes/,United States,US,TC1_NA,1,-5.0,0,0,Creative
skepticalfrog,"Pureblooded, Persistent Patriot of Texas, Christian, Unapologetic, MAGA, Constitutionalist, Here for Freedom, No surrender, No quarter, NoDMs",916,http://twitter.com/JMMotley82/,,Other,Unknown,1,-5.0,0,0,Unclassified
Nolet_Dolor,"Enjoys spicy Asian food, history, New Wave, 60s to 90s Rock & World Music, Reading, Walking. Has very profound thoughts about life. Supports Federalism. #avgeek",916,http://twitter.com/DolorNolet/,,Other,Unknown,1,0.0,6,54,Travel Enthusiast
Charles Beauchemin,"Technical Director @behaviour Previously at @ubisoft, @ea, @unity, @felixandpaul, etc. Opinions expressed in these tweets are solely those of the user. he/him",915,http://twitter.com/cbeauche/,Canada,CA,TC1_NA,1,5.0,0,0,Business Traveler
Presi Dave,https://t.co/brcyYkYv22| FC Barcelona| Boston Celtics,915,http://twitter.com/DavePresi/,,Other,Unknown,1,5.0,4,88,Unclassified
Another Brilliant Zinger,"“You’re against OTAN!?” Usually thinking about death and Anglicanism. Otherwise, cookbooks and feminism. Billy Joel apologist and Bach enjoyer.",914,http://twitter.com/SaraLFowler/,,Other,Unknown,1,-5.0,0,0,Tech/Digital
Omeiza,Stoic-like | Existential crisis survivor,912,http://twitter.com/Baba__Z/,,Other,Unknown,1,-5.0,0,0,Unclassified
heartbreaker,u got it | business inquires: heartbreakermgmt@gmail.com,912,http://twitter.com/BombayOG/,United States,US,TC1_NA,1,-5.0,0,0,Business Traveler
Alan FRASER,Normally in focus and capturing the undeniable reality of the moment in an ever changing World. D-DAY 6th June.,911,http://twitter.com/apoliticaleye/,,Other,Unknown,1,0.0,0,0,Travel Enthusiast
Ed,1st and 2nd World War History. Total disgust of Trudeau and everything that piece of “Filth” represents. Retweets do not necessarily mean endorsement.,911,http://twitter.com/habs1993/,Canada,CA,TC1_NA,1,-5.0,2,9,Travel Enthusiast
Chris,Fast bike. Slow rider.,911,http://twitter.com/d0gmah/,United States,Other,Unknown,5,0.0,102,3555,Unclassified
Pope Saint Pius X,Buy side analyst/Comedian,910,http://twitter.com/OSolomat/,,Other,Unknown,1,-5.0,1,17,Creative
Trupti Patel 🍁,"science • tree hugger • beach bum Look deep into nature, and then you will understand everything better.",907,http://twitter.com/truptipatel/,Canada,CA,TC1_NA,1,5.0,8,1418,Unclassified
Tom Ung ⛄️ III 🌴🥥,Tofu and Shoyu's daddy,907,http://twitter.com/PatomUng/,,Other,Unknown,1,0.0,0,0,Unclassified
Ruger Doberman,Doberman from Iowa. Studies PoliSci. Likes guns. Plays too much WOW. Real as the streets. Age = 27,904,http://twitter.com/RugerDobe/,,Other,Unknown,1,0.0,4,82,Unclassified
Olamide12345,"Interested in Aviation operations, economics and finance, Manchester united.",903,http://twitter.com/Olamide123451/,,Other,Unknown,1,0.0,0,0,Business Traveler
NLMB,#GSB #PGL #YEA #LLCharles #LLTIANA #LLBoukie #LLShawtyyStunt #LLBigGary #LLWood #LLDSimms #LL18Veno #LLMattQuan #LLPerm #LLLeakG #FreeBudda 8 0 3 #Dafield,901,http://twitter.com/Iam_Steel/,,Other,Unknown,1,-5.0,0,0,Unclassified
All is well! Remain Calm! 🅿️🏀😎🇮🇱,"Fun guy to be around, lover of all things Auburn. other profile is @process180 on intermittent fasting and optimum health",901,http://twitter.com/PavsNewAccount/,,Other,Unknown,1,0.0,0,0,Unclassified
mast3rkraft,🔱 Chief Degen @MaestroBots Private group: https://t.co/nJNTZYelX2 Ref: https://t.co/ohmca99QSv,900,http://twitter.com/mast3rkraft/,,Other,Unknown,1,0.0,0,1,Unclassified
Accitentially,"Criminals are made, not born.   TRUMP 2024",900,http://twitter.com/Accitentially/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
Judee,"First, they'll ask you why you're doing it. Then, they'll ask you how you did it. 🔺🐘",900,http://twitter.com/dIVAdotcalm/,,Other,Unknown,1,0.0,0,0,Unclassified
🩷Helen of Troy 🩷,Ravenclaw House• COO of Prestige Worldwide - former VP of Dunder Mifflin• South Harmon Institute of Technology alumna• i drink & i know things 🕊JR,897,http://twitter.com/5x2_InTheFlesh/,,Other,Unknown,1,5.0,0,0,Travel Enthusiast
Sylviane LAM,"Handy, 62ans, affiliée à 0 parti, soutien le RIC, aime animaux, adopte chiens âgés-handy pour fin de vie digne. Vive la France !  Liberté Egalité Fraternité !",896,http://twitter.com/SylvianeLam/,,Other,Unknown,1,-5.0,0,0,Tech/Digital
BigBossShan💋,stay patient your best revenge is your paper✨,895,http://twitter.com/lilshannn_/,,Other,Unknown,1,-5.0,0,0,Unclassified
nayaa,Ig: nayaluvzz | illinois🖤,894,http://twitter.com/itsnayswrld/,United States,US,TC1_NA,1,-5.0,9,411,Unclassified
Fergulator BYOB,"used to be quite interesting. Here for banter, rarely serious.  Pro-peas. BRA.  #TeamCarrotCottage",893,http://twitter.com/FergusOKeefe/,United Kingdom,UK,TC2_EU,1,0.0,100,4295,Unclassified
Matt,Twitter expert. #BIELSA widow! Exiled in #Greenwich #London from #Leeds @lufc @FarsleyCelticFC Work in education/finance Francophone Africa/ Central Asia,892,http://twitter.com/mazehilluk/,United Kingdom,UK,TC2_EU,4,1.25,6,15562,Business Traveler
Lo ✌🏾,"EL OH. EL OH. They know, they know. @lololoons on IG 🎈🎉",890,http://twitter.com/SweetnLo93/,United States,US,TC1_NA,1,5.0,0,0,Unclassified
Chang ✨,"“How happy is the blameless vestal's lot! The world forgetting, by the world forgot. Eternal sunshine of the spotless mind!”~Héloïse || 29🏳️‍🌈||",888,http://twitter.com/angstywhoure/,,Other,Unknown,1,-5.0,0,0,Travel Enthusiast
Wini's World 🌍,Solo Travel Queen 🌍 | Travel & Lifestyle Creator ✈️ | @Winis_World on Youtube 🎥,888,http://twitter.com/Winis_World/,,Other,Unknown,1,-5.0,0,0,Travel Enthusiast
DJS Official GB,"DJS Official profile promoting vlogs, videos, giving opinions, creating ideas & giving honest reviews from present & past experiences. From UK & Worldwide.",887,http://twitter.com/DanielSmith2000/,United Kingdom,UK,TC2_EU,2,-2.5,0,1,Travel Enthusiast
Italian American Life with Frankie D.,My name is Frank Di Piero and I am the Podcast Host of Italian American Life with Frankie D.  https://t.co/OYtBo10ESS,885,http://twitter.com/frankdp4/,,Other,Unknown,1,0.0,0,0,Unclassified
"Steven B. Bouchey, CFP","Wealth Manager & Fiduciary @BoucheyGroup | Financial Analyst @810WGY | Horse Enthusiast | I luv cooking, wine, speedy cars & fast horses | Opinions are my own.",885,http://twitter.com/StevenBouchey/,United States,US,TC1_NA,1,-5.0,13,997,Business Traveler
Twerk Lazarus,No bio. Just vibes.,885,http://twitter.com/JordanHMichael/,United States,US,TC1_NA,1,0.0,7,195,Unclassified
Saw Sawer 📯 @sawsawer2.bsky.social,"Und wenn Du glaubst es geht nicht blöder, denk daran es gibt den Söder!",884,http://twitter.com/SawSawer2/,,Other,Unknown,1,-5.0,2,34,Unclassified
Solo Mama,"Place to vent/share anonymously, but openly.",884,http://twitter.com/soloparentuk/,,Other,Unknown,1,5.0,0,0,Unclassified
Jenet Harris,"l Love Travel, Peace, Nature. I like studying foreign languages. Following back 100%",884,http://twitter.com/dcmj122/,,Other,Unknown,1,0.0,0,0,Travel Enthusiast
Cindy (CJ) 🌷,🌊 Ocean lover.  Apple engineer wife. 🛳⚓️Traveler. We met on a ✈️. Married 27 years. 💕 Philanthropist.🌎,881,http://twitter.com/cinwillz/,United States,US,TC1_NA,1,5.0,1,63,Travel Enthusiast
big D,"Funny! Blue Jays fan, even if they suck again! ✈️⚾️🏒⛳️",881,http://twitter.com/donthoodwinkme/,Canada,CA,TC1_NA,1,-5.0,0,0,Tech/Digital
ConservativeLibrarian,Messianic Believer. Conservative. Librarian on the Right. Proud American 🇺🇸 Lover of Israel 🇮🇱 @gettr,880,http://twitter.com/ConserLibrarian/,United States,US,TC1_NA,2,-2.5,0,0,Unclassified
Milton Laene Araujo,I worked for the group FIAT in Brasil as foreman  for six years. I teach math now in the USA. I love MATHEMATICS . I have a degree in Political Science,878,http://twitter.com/Miltonibt/,United States,US,TC1_NA,1,0.0,1,8,Unclassified
Stephen Kneubuehl,Startup Founder & Investor. Biz/Tech/Politics enthusiast. Founder  @sooma_ai and https://t.co/NsLIhbPvsI Former Co-founder @RoadStr_app Alumn @wharton,877,http://twitter.com/kneubuehl/,United States,US,TC1_NA,1,-5.0,1,25,Business Traveler
Trina Lawrie,Accidental Activist.,876,http://twitter.com/trina1982t2/,United Kingdom,UK,TC2_EU,1,0.0,0,0,Unclassified
